input	target
这是哪种类别的专利？_一种具有单元电极的袋式电池单元，单元电极中形成有多个电极连接器_本发明提供一种电池单元，包括电极组，所述电极组具有如下结构：正极、负极和隔板叠层，正极和负极各具有2×n(n ≥2)面在平面内，正负极之间设置有隔板，其中正极接触板设置在正极的奇数边到第2n侧的各负极接触点在第1边至第2n边的偶数边中的每一个中，因此正极和负极沿平面中的边交替形成。电极端子分别设置在电极组件的第一侧和第二侧或第三侧，最外侧的电极放置在第一侧和第二侧。第三边是电极组件的与第一边和第二边垂直的侧面，电极端子电连接到正极触点和负极触点。并且电池外壳具有围绕电极组件的外表面而电极端子部分地暴露于外部的结构。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种新型车辆横向停车系统_本发明公开了一种新型汽车横向停车系统，主要由电机、拉杆和四个曲柄组成。电机上的转轴朝下，电机上的转轴端部装有齿轮。拉杆安装在底盘纵向中心的槽内，安装在电机转轴端部的齿轮与拉杆侧面的齿条啮合。曲柄分为三部分，曲柄的第一部分朝向车身外侧的一端与车轮直接连接，曲柄的第二部分呈弧形，装配在车体的弧形槽内。汽车底盘，曲柄第三部分设有滑轨。拉杆两端的凸台组装在四个曲柄的滑轨内。本发明的优点是横向泊车系统结构简单、成本低廉，可以显着提高泊车过程的速度和安全性，非常适用于我国正在大力发展的电动汽车领域。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_斜坡防冰、防粘、防氧化继电器_斜坡防冰、防粘、防氧化继电器包括外壳、设置在外壳底部绝缘座内的静触头、固定在绝缘座上方的环形支撑限位座、动设置在环支撑限位座轴线上的接触杆，设置在动触杆下端的动触片，安装在环支撑限位座上圆周上的套筒，设置在套筒和套筒之间的电磁线圈外壳和设置在套筒内的动铁芯，动铁芯由支撑弹簧支撑在环支撑限位座的顶部。动触片外端设有倾斜方向相反的冰铲，冰铲上端设有向下弯止钩，静触片上部设有斜面，圆形支撑限位座下表面设有径向圆弧回位座。弧形回位座底座上设有冰铲回位导向斜面。本实用新型可去除静触头顶部结冰，防止粘连和氧化，保证继电器可靠工作，延长继电器使用寿命。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_用于同时采集电压和温度的集成终端_本实用新型提供了一种同时采集电压和温度的一体化端子，包括电容信号线穿过基板中心的通孔，固定杆固定在基板的一侧。固定杆的顶部间隔设置有第一端子和第二端子，第一端子包括第一侧板，第一侧板的内壁设置有夹持层，第二端子包括第二侧板.所述两个第二侧板与所述两个第一侧板之间设有卡子，所述两个第二侧板之间设置有滑动夹持组件，所述第一端子的侧面还设置有传感器。传感器与底板固定。本实用新型的一体化端子可同时采集一个端子上的电压采集和温度采集，只需一个螺栓孔即可，节约成本，节省空间，提高工作效率。终端设有信号线分离固定装置，不易晃动，稳定性强。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_车用电池夹持结构_本发明涉及一种车辆电池保持结构。电池固持结构（100）包括多个平行的模组固持槽（101），其中每个模组容置槽（101）用于容置电池模组。以及轮廓板（103），其限定多个模块容纳槽（101），所述轮廓板（103）内形成有用于调节电池模块温度的传热结构（105）。传热结构（105）包括多个中空通道（107），多个中空通道（107）沿模块容纳槽（101）延伸。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种锂电池电极绕线压花工具_本实用新型提供了一种锂电池极片卷绕压花工具，包括正极板滚筒、负极板滚筒、挡板、筒体和底板。正极板滚筒表面均匀覆盖有圆柱形凸点，通过气缸控制气压推动挡板来回移动，控制正极板滚筒与负极板滚筒之间的距离，使极板表面在卷绕时形成一定高度和凹凸不平的特殊花纹。绕线压花工装绕线后，电极片比表面积增加，极片厚度相对增加，拆开的正负极片表面无褶皱，界面光滑.与非缠绕压花工艺极片相比，可增加活性物质与集流体的依赖性，活性物质不易从集流体上脱落，减少落粉现象，集流体不易划伤隔膜，避免电池短路。提高电极制成的电池的安全性能、容量和循环性能。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_割草机大电流锂电池电源管理系统及其管理方法_本发明提供一种割草机大电流锂电池电源管理系统及其管理方法，使其能够在额定工作条件下长期工作，保证电池的可靠性，延长电池的使用寿命。首先，锂电池在电压电流不均匀的情况下均衡控制锂电池始终在良好的环境温度下工作，优化其循环寿命和容量；最后，当保护电路中的热敏电阻元件检测到工作环境温度高于设定值时，电路自动切断，当温度降至设定值以下时可重新开启。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_新能源汽车锂电池与铅酸电池混合控制系统及方法_本发明涉及一种新能源汽车锂电池与铅酸电池混合控制系统，包括集成控制电路、电池充电检测电路、电压检测电路、电流检测电路、稳压整流电路、短路保护电路、漏电保护电路、过载保护电路、过充保护电路、逆变电路、高压充放电电路、低压充放电电路和电子开关电路。一方面，系统结构简单，自动化程度高，数据处理能力强，电路保护功能好；另一方面，在运行过程中，本发明可同时满足电动汽车中铅酸电池和锂电池的同步运行，提高车辆的综合运行性能，有效提高充电运行的灵活性。电动汽车的可靠性和车辆运行过程中电能综合配置的可靠性。不仅可以提高车辆充电运行效率，还可以有效延长车辆的使用寿命。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_本实用新型涉及一种同时采集电压和温度的集成端子_本实用新型提供了一种集成终端电压和温度的集合,包括底板,底板中心驱动信号线穿过孔的地方,基地的一侧外墙固定固定杆,固定杆的顶部定期,终端的终端1和2,第一终端包括第一板,第一个墙侧板是装有夹紧层和第二个终端包括第二侧板,所述的两个第二侧板，所述的两个第一侧板上设有通过卡箍的信号线，所述的两个第二侧板上连接有滑动卡箍组件，所述的第一端侧还设有传感器，所述传感器固定于所述底板上。本实用新型专利技术所述集成端子可同时采集到端子上的电压采集和温度采集，只需一个螺栓孔，节省成本，节省空间，提高工作效率;且终端设有分离固定信号线装置，信号线不易抖动，稳定性强。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_本发明涉及一种新能源汽车用锂电池和铅酸电池混合控制系统及方法_本发明涉及一种新能源汽车用锂电池和铅酸电池混合控制系统。包括综合控制电路、电池功率检测电路、电压检测电路、电流检测电路、调压整流电路、短路保护电路、漏电保护电路、过载保护电路、过充保护电路、逆变电路、高压充放电电路、低压充放电电路和电子开关电路。一方面，该系统结构简单，操作自动化程度高，数据处理能力强，电路保护功能好。另一方面，在运行过程中，该系统可以同时满足铅酸电池和锂电池在电动汽车中同步运行的要求，提高车辆的综合运行性能。此外，可有效提高电动汽车充电运行的灵活性和车辆运行过程中电能综合分配的可靠性，从而提高车辆充电运行效率，有效延长车辆的续航能力。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_防结冰，防粘接，有斜面防氧化继电器_防冰、防粘、防氧化继电器具有倾斜斜面，包括壳体，在壳体底部绝缘处静态接触，固定在绝缘层顶部的环形支撑限位，在环形支撑限位底部轴向动态接触棒，在动态接触棒底部接触板，套装在环形支撑限位上部的外套管，在套管与壳体之间的电磁线圈，所述支撑弹簧设置在套筒内，所述支撑弹簧设置在支撑环内，所述动芯位于阀座顶部;的外端移动联系表提供一个冰铲在相反的方向,提供的冰铲的上端向下弯曲停止钩,斜角,提供的静态接触头的下表面环形支持限制座位提供径向布局的弧返回座位,底部表面电弧返回座位提供导游斜角的冰铲返回位置。它能除去封头静态接触面冻结的冰，防止粘连、氧化现象，保证继电器可靠运行，延长继电器使用寿命。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种新颖的车辆横向停车系统_本发明公开了一种新型的车辆横向停车系统，主要由电机、拉杆和四个曲柄组成。其特点是:电机安装在汽车底盘预留的圆孔内，电机轴向下，电机轴端安装有齿轮;所述拉杆安装在底盘纵向中心的凹槽内，所述电机轴末端安装的齿轮与所述拉杆侧面的齿条啮合;所述曲柄分为三部分，第一部分曲柄朝向车身外端与车轮直接连接，第二部分曲柄呈圆弧状，组装在汽车底盘的圆弧槽内，第三部分曲柄上设有滑轨，连杆两端凸装在四曲柄滑轨内。本发明专利技术的优点是，该卧式停车系统结构简单，成本低，可以显著提高停车过程的速度和安全性，非常适合国内正在大力发展的电动汽车领域。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种袋型电池，其电池电极形成多个电极插座_本发明提供一种电池单元，包括具有以下结构的电极组件:其中正极、负极和分离器叠层,每个正极和负极2×N (N≥2)侧边缘在飞机上,分离器放置在正极和负极之间,其中正极连接器是安排在第一的正极的2 N一边奇怪的每一方,消极的连接器是安排在每一个第一次到甚至2 N的一边,因此，正连接器和负连接器在平面内沿侧面交替形成;电极端子，所述电极端子，所述电极组件分别描述在第一侧和第二侧，或第三侧，所述电极端子设置在第一侧和第二侧具有所述外电极，所述第三侧与所述第一侧和所述第二侧电极组件的上述侧表面垂直，所述电极端子与所述正电极片和所述阳极片连接;以及电池壳体，其结构包围电极组件的外表面，同时电极端子部分暴露于外部。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_二次电池包_根据本发明的一个方面，一种二次电池包包括单体组件，该单体组件包括二次电池和支持该二次电池的叠层框架，该叠层框架沿一个方向排列;电池组外壳具有用于容纳单个组件的内部空间和从内部和外部向上形成的通孔;电极端子电连接到单体组件，并设置为通过通孔伸出到电池外壳的外侧;连接部分填充通孔与电极端子之间的间隙，形成粘接层;以及设置在电池组壳体上部的绑定盖，该绑定盖具有与所述电池组壳体连接的通孔，该通孔覆盖所述电极端子的周长。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_电池组保护结构_提供了一种电池组保护结构，在外力作用于车身的情况下，可以抑制对电池组外壳的冲击，可以轻松保护电池组。在所述电池组(11)的保护结构中，所述保护罩(18)具有:上罩部(19)，其覆盖在所述上壳体(16)的上表面;以及侧盖部分(20)，该侧盖部分相对于上表中的掩模部分(19)从电池盒的侧面向外伸出，并覆盖电池盒的至少一部分侧面。在由上表掩模部19形成弱部19A的情况下，当从上表掩模部19和上表侧盖部20设置的方向对侧盖部20施加外力时，上表掩模部19会从弱部19A弯曲或折断。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_本发明涉及一种电动汽车双电机集成驱动系统_一种集成双电机的电动汽车驱动系统，属于电动汽车驱动系统技术，所述驱动系统包括机壳、双电机组件和控制组件，双电机组件包括通过同步装置连接级I和级ii电机，电机1的体积较大，电机1和2的顶部设置控制组件，控制组件包括电机I、级ii、分别的igbt功率电源单元1和igbt功率单元2、igbt动力装置1套以上电动机二世,igbt功率单元设置电机上面1、2本发明的有益效果是,驱动系统由双马达控制组件和组件集成底盘内,充分利用结构差异的双电机组件安排控制组件,充分利用空间,有利于车辆的布局,并且通过设计的水冷却部件可以同时对双电机部件和控制部件进行散热，提高整体散热效率。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种轻型电动汽车轴重动态调整方法_本发明特别涉及一种轻型电动汽车轴重的动态调整方法。目的是提供一种结构简单、前后轴重自动调整、降低油耗的轻量化电动汽车轴重动态调整方法。所述轴重分配系统包括座椅、座椅调节机构、方向盘、踏板、内后视镜、外后视镜及相关控制机构;轴载分配系统的调整方法依次为:参数提取、座椅纵向调整、座椅横向调整、相关机构调整。通过对汽车座椅纵向和横向的调整，改变了汽车前后轴的载重比，降低油耗，提高车辆操纵性能。同时，可调节前后轴的载重比，灵活设置车的空载质量，方便车上其他设备的布置。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_电动车电池充电保护器电路_一种电动车电池充电保护器电路，包括l1、n1输入端、电阻r1、电容c1、整流二极管d1‑d4、电阻r2、电容c2、稳压二极管vd1、二极管d5、电阻r3、电容c3、电阻r4、二极管d6、三极管q1、电阻r5、三极管q2、继电器j1、二极管d7、电阻r6、电阻r7、三极管q3、三极管q4、电阻r18、整流二极管d11‑d14、电阻r17、光耦ic1、二极管d10、稳压二极管vd2、电阻r14、电阻r15、电阻r13、三极管q7、三极管q8、电阻r10、电阻r9、三极管q5、电阻r8、二极管d8、电容c5、三极管q6、电阻r12、电阻r11、二极管d9、电阻r16、电容c5以及l2、n2输出端。本发明通过改变传统传统充电保护器的电路结构，能够在电池充满电后自动断开，达到节约用电，保护电动车电池不会被过充，保护电池。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_割草车大电流锂电池电源管理系统及其管理方法_本发明提供了一种割草车辆用大电流锂电池的电源管理系统及管理方法，可在额定工作条件下长时间工作，保证电池的可靠性，延长电池的使用寿命。首先，锂电池在电压和电流不均匀控制的情况下达到平衡;然后，使锂电池始终工作在良好的环境温度下，使其循环寿命和容量实现优化;最后，当保护电路中的热敏电阻元件检测到工作环境温度高于设定值时，自动切断电路，当温度下降到设定值以下时，可以再次打开电路。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
这是哪种类别的专利？_一种同时采集电压和温度的集成端子_本实用新型提供了一种同时采集电压和温度的集成端子，包括底板，底板中心开有容信号线穿过的通孔，底板的一侧外壁固定有固定杆，固定杆的顶部间隔固定有第一端子、第二端子，第一端子包括第一侧板，第一侧板的内壁设有夹紧层，第二端子包括第二侧板，两个所述第二侧板、两个所述第一侧板之间均有容信号线穿过的夹口，两个所述第二侧板之间滑动连接有滑动夹紧组件，所述第一端子的侧方还设有传感器，传感器与所述底板固定。本实用新型所述的集成端子可以将电压采集和温度采集同时集合到一个端子上，只需一个螺栓孔，节约成本、节省空间，提高工作效率；并且端子内设有分隔及固定信号线的装置，信号线不易晃动，稳定性强。_选项：通信/信号/天线,农业/基因/养殖,服装/基建/机械,存储/数据/信息,精算/终端/交通,材料/化学/生物,智能/科技/算法,监测/杀菌/环保,医疗/疾病/细胞,图像/视频/画面,光电/电子/元件,焊接/机械/制造,传感/显示/三维,冶炼/化合/制备,石油/降解/回收,电力/设备/电缆,光伏/发电/配件,电池/驱动/工装,无机/制备/涂层,风电/监测/控制,药物/合成/生物,复合/纳米/超导,建筑/测定/试验,钢材/腐蚀/生产,车辆/轨道/列车,聚合/纤维/材料,导航/接收/航天,矿产/水利/岩土,烧结/锅炉/洗砂,能源/充电/调度,食品/水产/加工,技术/装置/系统,设备/方法/装置,海洋/开采/机械,航空/航天/控制,数据/广告/信息_答案：	17
