label	text
34	一种可伸缩结冰探测棒<sep>本发明公开了一种可伸缩结冰探测棒<sep>属于飞机结冰探测技术领域。所述可伸缩结冰探测棒包括带传动齿的结冰探测棒本体、套管、与所述探测棒本体齿轮啮合的带发条齿轮以及电连接器，由齿轮驱动结冰探测棒本体伸出套管，所述套管的侧壁上设置有通孔，以接纳设置在本体上的可控定位销，以限制本体的相对于套管的轴向运动<sep>本发明可伸缩结冰探测棒用以防止结冰探测棒在飞机覆盖蒙布时被蒙布损坏，并在飞机上电时能够自动伸出飞机蒙皮之外，减小了地勤人员由于疏忽而导致的飞机蒙布对结冰探测棒损坏概率
34	一种闭环式飞机燃油箱机载惰化系统<sep>本发明公开了一种闭环式飞机燃油箱机载惰化系统<sep>包括油箱，油箱气体出口通过管道连接冷凝器入口，冷凝器气体出口通过管道依次连接有第一阻火器、气体干燥器、第一流量传感器、气体压缩机、电动压力调节阀气体入口，电动压力调节阀气体出口通过管道依次连接有第一换热器、第一压力传感器、第一温度传感器，第一温度传感器另一端分别与第一电动截止阀入口连接和第二电动截止阀的入口连接；第一电动截止阀出口管道连接有常规中空纤维膜分离器入口；第二电动截止阀出口管道连接有应急中空纤维膜分离器入口<sep>本发明能避免发动机引气导致代偿损失增加，系统重量及尺寸小，满足不同工况下的惰化需求，模式切换，系统工作更为智能
34	类轴对称倾斜出口收扩喷管及其设计方法<sep>本发明公开了一种类轴对称倾斜出口收扩喷管及其设计方法<sep>属于飞行器领域，旨在提供一种类轴对称倾斜出口收扩喷管及其设计方法，其技术方案要点是：1）包括气流以轴对称喷管的流动特性通过的喷管，喷管的出气口倾斜设置；2）设计步骤：基于特征线法计算得到初始流场，并获得原始轴对称喷管型面；在原始喷管喉道截面所在的平面内，作目标喷管的喉道截面圆(简称目标圆)与之内相切，建立目标圆与原始喷管喉道截面的对应关系；在初始流场中根据目标圆进行流线追踪，通过三维造型设计得到喷管型面<sep>本发明的优点是：1.具有轴对称喷管最大推力特性；2.喷管出口倾斜能够避免机尾擦地现象发生；3.减轻重量；4.保护机体不受高温烧蚀
34	用于飞行器的安全装备和用于为飞行器确定着陆表面类型的方法<sep>一种用于飞行器(尤其是用于水陆两用飞行器)的安全装备(300、310、320、330、340)<sep>其被配置为确定着陆表面的类型(例如水面/坚硬地面)并且包括：被配置为操作于电磁波长上的第一收发器(301)、被配置为操作于超声波长上的第二收发器(302)和确定装置
34	一种带机械回中功能的飞机作动系统<sep>本发明公开了一种带机械回中功能的飞机作动系统<sep>属于飞机作动系统技术领域，包括作动器控制器(1)、带机械回中机构的作动器(2)、机械回中杆(3)以及支座(4)。作动器安装在垂尾后梁上，机械回中杆(3)一端与作动器连接，另外一端与支座(4)连接，支座(4)安装在舵面上。电传模态下，作动器控制器(1)接收来自飞控计算机的指令后转换为输出指令送到作动器，作动器响应作动器控制器(1)的指令运动进而驱动舵面偏转，此时作动器上的机械回中机构处于悬浮状态，不响应作动器接收的指令<sep>当由电传控制模态转换为机械回中模态后，作动器上的机械回中机构开始工作，通过机械回中杆对舵面位置的反馈，驱动舵面回到中立位置
34	一种应用于飞机驾驶舱的显示触控交互系统<sep>本发明公开了一种应用于飞机驾驶舱的显示触控交互系统<sep>涉及飞机技术领域。包括驾驶舱顶部前方控制界面、驾驶舱顶部后方控制界面、中央操纵台前方第一控制界面、中央操纵台前方第二控制界面和中央操纵台后方控制界面；驾驶舱顶部前方控制界面、驾驶舱顶部后方控制界面、中央操纵台前方第一控制界面、中央操纵台前方第二控制界面和中央操纵台后方控制界面中的至少一个包括二位滑动控件；二位滑动控件包括：滑块、滑道、分别设置在滑道两端的on位和off位以及apu自检进度条<sep>本发明具有防误触性能高、节约了驾驶舱空间、减轻飞行员操作任务等优点
34	一种用于航天运载器回收的着陆支撑机构及航天运载器<sep>本发明提供一种用于航天运载器回收的着陆支撑机构及航天运载器。该着陆支撑机构包括设置在航天运载器着陆端舱段的植入腿装置<sep>所述植入腿装置包括支架筒和伸出支腿，所述支架筒一端与航天运载器着陆端舱段固定连接，另一端与所述伸出支腿弹性连接，伸出支腿远离航天运载器的一端还设有硬质钻进顶尖。在着陆时，设有硬质钻进顶尖的伸出支腿插入着陆区表面内，以保证航天运载器的稳定着陆<sep>本发明通过在航天运载器的着陆端装配着陆支撑机构，在航天运载器着陆时，通过使植入腿装置插入着陆区表面内，对航天运载器减速和减震的同时还可以避免航天运载器倾倒，提高了航天运载器回收的成功性和稳定性，便于航天运载器的重复使用
34	丝状滑动放电闭环等离子体控制系统及其控制方法<sep>本发明公开的丝状滑动放电闭环等离子体控制系统<sep>包括有依次连接的电子扫描阀、嵌入式系统控制器、丝状滑动放电等离子体激励器及电源系统，电源系统还分别与电子扫描阀及嵌入式系统控制器连接。本发明系统能够通过影响细长体背部原有的非对称流动结构，进而实现对细长体侧向力控制的目标<sep>本发明还提供了该丝状滑动放电闭环等离子体控制系统控制细长体背部非对称流的方法，改善了传统飞行器的操纵舵面的控制效能，有望极大提升飞机的飞行性能
34	空速测量系统<sep>本发明提供一种可在水平方向测量低速飞行器的空速的技术<sep>空速测量系统是低速飞行器用的空速测量系统，具备可对低速飞行器的飞行状态中的水平方向的至少两个轴测量空速的流量传感器
34	飞行器的脚架驱动机构<sep>本发明公开了一种飞行器的脚架驱动机构<sep>所述脚架驱动机构包括：舵机，所述舵机通过脚架安装座固定于飞行器的骨架；齿轮组，所述齿轮组安装于舵机机轴和飞行器脚架转轴之间，以在所述舵机的作用下，控制所述脚架的伸展和回收<sep>本发明由于舵机在停止旋转时保持转轴所处位置不变，进而导致了脚架展开和回收角度的确定，本发明利用舵机和齿轮组的传动实现对脚架伸展和回收的精准控制，当舵机停止旋转时确保了飞行器的脚架在受到一定外力作用时会受到舵机的影响而不会强迫展开和回收
34	一种旋转机翼飞机的油电混合动力匹配方法及系统<sep>一种旋转机翼飞机的油电混合动力匹配方法及动力系统,其特征是采用油动发动机和电动机组合作为动力系统<sep>选择经济油耗功率满足飞机巡航阶段需用功率的油动发动机，电动机功率为垂直起降阶段飞机最大需用功率与油动发动机最大功率的差值<sep>本发明既保证了动力系统的最大输出功率满足飞机垂直起降需求，同时在固定翼巡航阶段可以确保油动发动机可以在高效、低功耗状态下工作，提高飞行效率，也改善了发动机工作条件，可提高发动机工作寿命
34	高超声速飞行器机体与内转式进气道一体化设计方法及系统<sep>本发明公开一种高超声速飞行器内外流一体化设计方法、构型及系统<sep>该设计方法首先生成内转式轴对称基准流场和外压缩基准流场，并在设计条件下生成内转式激波以及外压缩激波，两激波相交生成激波交线，然后设一与基准流场回转轴线垂直的底部投影面，在此投影面上生成激波交线的投影线以及设计乘波体前缘线的投影线，随后生成乘波面、自由流面、内转式进气道以及进气道外整流罩。上述生成的内转式进气道、进气道外整流罩、乘波面和自由流面共同形成高超声速飞行器内外流一体化构型<sep>本发明设计的高超声速内外流一体化构型基本保留了内转式进气道的优良性能和乘波体的高升阻比特性，从流场耦合的角度出发减弱机体与进气道之间的复杂的波系干扰
34	具有紧急漂浮系统的飞行器<sep>本发明涉及一种具有紧急漂浮系统(7)的飞行器(1)<sep>所述紧急漂浮系统(7)在所述飞行器(1)紧急降落在水上之际被激活，以用于防止至少所述飞行器(1)的沉没，其特征在于，提供了倾覆避免浮力系统(8)<sep>所述倾覆避免浮力系统(8)在预定激活准则被满足且只有在所述飞行器(1)紧急降落在水上之际所述紧急漂浮系统(7)激活之后才被激活
34	一种航天器在轨故障检测和故障处理系统及方法<sep>一种航天器在轨故障检测和故障处理系统及方法<sep>属于自动化技术领域。本发明系统包括航天器网络接口、快速故障数据输出接口、关键参数采集器、大数据故障信息存储器、故障诊断知识库、故障逻辑推理机、故障结论表、故障处理指令单、故障处理执行器<sep>该发明克服了现有技术的不足，通过大数据故障信息存储器将航天器故障信息存储起来，对航天器故障进行综合处理，克服了航天器故障分级处理带来的大量软硬件开销；同时本发明建立航天器在轨故障诊断知识库、故障逻辑推理机，可在轨进行自动诊断，提高了航天器的智能化水平，并通过地面遥控手段不断更新升级故障诊断知识库、故障逻辑推理机，使航天器在轨可靠性增长
34	具有自适应激波控制凸起的飞行器机翼<sep>本发明涉及具有自适应激波控制凸起的飞行器机翼<sep>在一个方面中，提供一种具有上表面元件和第一致动器驱动机构的飞行器机翼，上表面元件包括：具有刚度s的上游段；具有刚度s的下游段；具有刚度s的互连段，互连段沿上游段的整个下游边缘和下游段的整个上游边缘或者至少沿上游段的下游边缘的大部分和下游段的上游边缘的大部分延伸，互连段具有使上表面元件呈凸形形状的机械预应力，s<s、s；将上游段的上游边缘与飞行器机翼的上表面互连的联接元件；并且第一致动器驱动机构使上表面元件下侧的第一接触部与机翼的内部结构件上的第二接触部互连，第一致动器驱动机构通过控制第一接触部与第二接触部之间的距离来控制上表面元件的形状
34	用于航天运载器回收的伞降式回收系统及航天运载器<sep>本发明提供一种用于航天运载器回收的伞降式回收系统及航天运载器。伞降式回收系统包括姿态控制机构、支撑机构、伞降机构以及控制航天运载器向目标区域运动的尾翼方向舵控制机构。航天运载器分离后通过姿态控制机构控制航天运载器发生翻转使分离舱段作为着陆端<sep>经过伞降结构减速，在着陆时通过支撑机构伸入至着陆表面之内，对航天运载器减速和减震的同时还能避免倾倒<sep>本发明提供的航天运载器包括所述伞降式回收系统，进而可以调控航天运载器发生翻转使分离舱段作为着陆端，并通过能够插入着陆区的支撑机构支撑箭体着陆，降低了生产成本的同时也提高了航天运载器回收的成功性和稳定性，同时也可以避免动力舱段受到损害，便于重复使用
34	具有中间冷却器的辅助功率单元<sep>一种用于飞行器的辅助功率单元<sep>具有：压缩机；中间冷却器，其包括具有与压缩机出口流体连通的入口的（多个）第一导管和被构造成用于循环通过其的冷却剂的（多个）第二导管；具有与（多个）第一导管的出口流体连通的入口的发动机核心；以及通过引气空气阀与（多个）第一导管的出口流体连通的引气导管。辅助功率单元可以包括发电机，其与发动机核心的轴驱动地接合，以便为飞行器提供电功率<sep>还公开了向飞行器提供压缩空气和电功率的方法
34	飞机热管理系统的油箱冷却子系统<sep>本发明提出了针对新一代高性能超声速飞机的一种飞机热管理系统的油箱冷却子系统<sep>该新型飞机热管理系统通过低温pao冷却回路将蒸发器与储油箱串联，利用蒸汽压缩制冷机组为燃油热沉冷却，避免燃油热沉温度升高带来的难题；蒸汽压缩制冷机组会根据二次能源系统的功率负载状况调节制冷量，合理利用二次能源系统的富余功率输出，避免二次能源系统能量过载；在发动机风道空气串联入高温pao冷却回路中，减少热管理系统对燃油热沉的依赖，合理的利用各种机载冷源，增加整机的热沉冷却能力；油箱冷却回路利用并联分布的浸没式盘管换热器为油箱系统中各子油箱冷却，其结构简单，能根据各子油箱温度差异控制pao冷却工质的流量，使冷却效率最大化
34	飞行器燃料测量<sep>本发明涉及飞行器燃料测量。提供了一种估计飞行器的燃料箱中液体燃料的量的方法。用光来照射燃料的表面<sep>以便光被燃料的表面反射或散射到传感器阵列上。光经由包含传输介质的测量路径行进到燃料表面以及从燃料表面行进。对于每个传感器，获得针对经由测量路径行进到该传感器的光的测量飞行时间。用光经由参考路径来照射多个传感器中的至少一个，参考路径包含具有与测量路径中传输介质的折射率基本相同的折射率的传输介质，该参考路径具有不根据燃料的量而变化的已知参考距离。测量光经由参考路径行进到多个传感器中的至少一个的参考飞行时间<sep>根据测量飞行时间、参考飞行时间和已知参考距离来估计燃料箱中燃料的量
34	一种民航ads-b地面站系统高精度时钟冗余备份方法<sep>本发明公开了一种民航ads‑b地面站系统高精度时钟冗余备份方法<sep>在民航空管ads‑b地面站系统中设置3台地面站，每台地面站包括gps接收机、fpga和cpu；3台地面站通过共享秒脉冲、共享utc时间手段实现高精度时钟冗余备份。本发明技术方案实现了一种民航ads‑b地面站系统高精度时钟冗余备份设计方法，该方法通过网络组播共享utc时间、通过离散线共享秒脉冲技术，在只有一个ads‑b地面站gps正常工作的情况下使整个系统其他地面站都能够正常工作极大提高了系统可靠性<sep>在多个设备gps锁定的情况下，该方法同时利用高精度时间均值设计消除单个gps接收机秒脉冲抖动产生的误差，使输出报文的时间戳更加准确
34	一种旋翼机身一体化的四桨叶旋转机翼飞机<sep>本实用新型提出一种旋翼机身一体化的四桨叶旋转机翼飞机<sep>包括机身、鸭翼、四桨叶旋转机翼和尾翼、提供旋转机翼飞机前飞动力的螺旋桨、反扭矩装置、动力系统和飞控系统以及起落架；机身上表面在机身纵向对称面位置具有凹陷，凹陷尺寸与副桨叶匹配，实现副桨叶融入机身内部；四桨叶旋转机翼通过阶梯式桨毂系统安装在旋转机翼飞机旋翼主轴上；阶梯式桨毂系统分为上桨毂系统和下桨毂系统<sep>本发明通过设计可轴向移动的下桨毂，使得副桨叶能够在固定翼飞行模式下与机身融合，大大减小了副桨叶在固定翼飞行模式下的扰动以及阻力，减小了巡航飞行时的阻力，最大限度的提高了巡航时的升阻比，从而提升巡航效率，保证了旋转机翼飞机的高速飞行能力
34	包括可折叠空气动力学结构的飞行器及制造用于飞行器的可折叠空气动力学结构的方法<sep>一种制造用于飞行器的可折叠空气动力学结构比如机翼的方法<sep>机翼(1)包括内部区域(1)和能够在飞行构型与地面构型之间相对于内部区域旋转的外部区域(3)<sep>该方法包括：通过确定欧拉旋转轴线(11)的位置和取向以及确定切割面(13)来设计可折叠空气空力学结构的步骤，其中，外部区域绕该欧拉旋转轴线旋转以到达地面构型，切割面垂直于欧拉轴线并分离内部区域和外部区域；以及反复地重复该过程直到获得满足至少一个设计准则的优选切割面(13)为止
